"LFS_COUNTRY","Country","PROG","Programmes","MEAS","Measure","FREQUENCY","Frequency","TIME","Time","Value","Flag Codes","Flags"
"DNK","Denmark","110","Active programmes (10-70)","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2007","2007",1.27,,
"DNK","Denmark","110","Active programmes (10-70)","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2008","2008",1.34,,
"DNK","Denmark","110","Active programmes (10-70)","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2009","2009",1.61,,
"DNK","Denmark","112","Active measures (20-70)","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","1992","1992",1.27,,
"DNK","Denmark","112","Active measures (20-70)","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","1993","1993",1.62,,
"DNK","Denmark","112","Active measures (20-70)","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","1994","1994",1.47,,
"DNK","Denmark","112","Active measures (20-70)","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","1995","1995",1.58,,
"DNK","Denmark","112","Active measures (20-70)","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","1996","1996",1.51,,
"DNK","Denmark","112","Active measures (20-70)","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","1997","1997",1.44,,
"DNK","Denmark","112","Active measures (20-70)","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","1998","1998",1.52,,
"DNK","Denmark","112","Active measures (20-70)","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","1999","1999",1.71,,
"DNK","Denmark","112","Active measures (20-70)","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2000","2000",1.56,,
"DNK","Denmark","112","Active measures (20-70)","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2001","2001",1.52,,
"DNK","Denmark","112","Active measures (20-70)","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2002","2002",1.53,,
"DNK","Denmark","112","Active measures (20-70)","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2003","2003",1.42,,
"DNK","Denmark","112","Active measures (20-70)","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2004","2004",1.31,,
"DNK","Denmark","112","Active measures (20-70)","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2005","2005",1.22,,
"DNK","Denmark","112","Active measures (20-70)","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2006","2006",1.16,,
"DNK","Denmark","112","Active measures (20-70)","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2007","2007",1.03,,
"DNK","Denmark","112","Active measures (20-70)","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2008","2008",1.06,,
"DNK","Denmark","112","Active measures (20-70)","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2009","2009",1.29,,
"DNK","Denmark","120","Passive measures (80-90)","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","1992","1992",4.84,,
"DNK","Denmark","120","Passive measures (80-90)","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","1993","1993",5.36,,
"DNK","Denmark","120","Passive measures (80-90)","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","1994","1994",4.91,,
"DNK","Denmark","120","Passive measures (80-90)","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","1995","1995",4.23,,
"DNK","Denmark","120","Passive measures (80-90)","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","1996","1996",3.84,,
"DNK","Denmark","120","Passive measures (80-90)","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","1997","1997",3.41,,
"DNK","Denmark","120","Passive measures (80-90)","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","1998","1998",2.88,,
"DNK","Denmark","120","Passive measures (80-90)","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","1999","1999",2.51,,
"DNK","Denmark","120","Passive measures (80-90)","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2000","2000",2.32,,
"DNK","Denmark","120","Passive measures (80-90)","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2001","2001",2.21,,
"DNK","Denmark","120","Passive measures (80-90)","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2002","2002",2.25,,
"DNK","Denmark","120","Passive measures (80-90)","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2003","2003",2.59,,
"DNK","Denmark","120","Passive measures (80-90)","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2004","2004",2.59,,
"DNK","Denmark","120","Passive measures (80-90)","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2005","2005",2.28,,
"DNK","Denmark","120","Passive measures (80-90)","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2006","2006",1.8,,
"DNK","Denmark","120","Passive measures (80-90)","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2007","2007",1.46,,
"DNK","Denmark","120","Passive measures (80-90)","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2008","2008",1.17,,
"DNK","Denmark","120","Passive measures (80-90)","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2009","2009",1.66,,
"DNK","Denmark","11","Placement and related services","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2000","2000",0.01,,
"DNK","Denmark","11","Placement and related services","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2001","2001",0.01,,
"DNK","Denmark","11","Placement and related services","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2002","2002",0.01,,
"DNK","Denmark","11","Placement and related services","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2003","2003",0.01,,
"DNK","Denmark","11","Placement and related services","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2004","2004",0.04,,
"DNK","Denmark","11","Placement and related services","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2005","2005",0.05,,
"DNK","Denmark","11","Placement and related services","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2006","2006",0.05,,
"DNK","Denmark","11","Placement and related services","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2007","2007",0.01,,
"DNK","Denmark","11","Placement and related services","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2008","2008",0.04,,
"DNK","Denmark","11","Placement and related services","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2009","2009",0.06,,
"DNK","Denmark","12","Benefit administration","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2000","2000",0.18,,
"DNK","Denmark","12","Benefit administration","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2001","2001",0.18,,
"DNK","Denmark","12","Benefit administration","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2002","2002",0.18,,
"DNK","Denmark","12","Benefit administration","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2003","2003",0.17,,
"DNK","Denmark","12","Benefit administration","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2004","2004",0.17,,
"DNK","Denmark","12","Benefit administration","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2005","2005",0.15,,
"DNK","Denmark","12","Benefit administration","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2006","2006",0.14,,
"DNK","Denmark","12","Benefit administration","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2007","2007",0.13,,
"DNK","Denmark","12","Benefit administration","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2008","2008",0.13,,
"DNK","Denmark","12","Benefit administration","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2009","2009",0.13,,
"DNK","Denmark","21","Institutional training","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","1998","1998",0.71,,
"DNK","Denmark","21","Institutional training","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","1999","1999",0.79,,
"DNK","Denmark","21","Institutional training","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2000","2000",0.73,,
"DNK","Denmark","21","Institutional training","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2001","2001",0.7,,
"DNK","Denmark","21","Institutional training","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2002","2002",0.66,,
"DNK","Denmark","21","Institutional training","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2003","2003",0.58,,
"DNK","Denmark","21","Institutional training","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2004","2004",0.51,,
"DNK","Denmark","21","Institutional training","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2005","2005",0.47,,
"DNK","Denmark","21","Institutional training","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2006","2006",0.4,,
"DNK","Denmark","21","Institutional training","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2007","2007",0.34,,
"DNK","Denmark","21","Institutional training","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2008","2008",0.32,,
"DNK","Denmark","21","Institutional training","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2009","2009",0.43,,
"DNK","Denmark","22","Workplace training","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","1998","1998",0,"n","Nil or less than 0.005"
"DNK","Denmark","22","Workplace training","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","1999","1999",0,"n","Nil or less than 0.005"
"DNK","Denmark","22","Workplace training","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2000","2000",0,"n","Nil or less than 0.005"
"DNK","Denmark","22","Workplace training","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2001","2001",0,"n","Nil or less than 0.005"
"DNK","Denmark","22","Workplace training","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2002","2002",0,"n","Nil or less than 0.005"
"DNK","Denmark","22","Workplace training","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2003","2003",0,"n","Nil or less than 0.005"
"DNK","Denmark","22","Workplace training","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2004","2004",0,"n","Nil or less than 0.005"
"DNK","Denmark","22","Workplace training","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2005","2005",0,"n","Nil or less than 0.005"
"DNK","Denmark","22","Workplace training","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2006","2006",0,"n","Nil or less than 0.005"
"DNK","Denmark","22","Workplace training","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2007","2007",0,"n","Nil or less than 0.005"
"DNK","Denmark","22","Workplace training","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2008","2008",0,"n","Nil or less than 0.005"
"DNK","Denmark","22","Workplace training","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2009","2009",0,"n","Nil or less than 0.005"
"DNK","Denmark","23","Integrated training","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","1998","1998",0,"n","Nil or less than 0.005"
"DNK","Denmark","23","Integrated training","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","1999","1999",0,"n","Nil or less than 0.005"
"DNK","Denmark","23","Integrated training","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2000","2000",0,"n","Nil or less than 0.005"
"DNK","Denmark","23","Integrated training","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2001","2001",0,"n","Nil or less than 0.005"
"DNK","Denmark","23","Integrated training","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2002","2002",0,"n","Nil or less than 0.005"
"DNK","Denmark","23","Integrated training","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2003","2003",0,"n","Nil or less than 0.005"
"DNK","Denmark","23","Integrated training","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2004","2004",0,"n","Nil or less than 0.005"
"DNK","Denmark","23","Integrated training","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2005","2005",0,"n","Nil or less than 0.005"
"DNK","Denmark","23","Integrated training","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2006","2006",0,"n","Nil or less than 0.005"
"DNK","Denmark","23","Integrated training","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2007","2007",0,"n","Nil or less than 0.005"
"DNK","Denmark","23","Integrated training","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2008","2008",0,"n","Nil or less than 0.005"
"DNK","Denmark","23","Integrated training","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2009","2009",0,"n","Nil or less than 0.005"
"DNK","Denmark","24","Special support for apprenticeship","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","1998","1998",0.01,,
"DNK","Denmark","24","Special support for apprenticeship","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","1999","1999",0.03,,
"DNK","Denmark","24","Special support for apprenticeship","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2000","2000",0.03,,
"DNK","Denmark","24","Special support for apprenticeship","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2001","2001",0.02,,
"DNK","Denmark","24","Special support for apprenticeship","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2002","2002",0.02,,
"DNK","Denmark","24","Special support for apprenticeship","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2003","2003",0.02,,
"DNK","Denmark","24","Special support for apprenticeship","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2004","2004",0.02,,
"DNK","Denmark","24","Special support for apprenticeship","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2005","2005",0.02,,
